,Dataset,Start age,End age,sex,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1374,droplet,3m,18m,male,Fblim1,2.434307336807251,2.3289381715585478e-05,9.56714848143747e-06,9.526418580207974e-05,6.225903216682484e-23
1375,droplet,3m,18m,male,Wisp1,2.433519124984741,1.6208417946472764e-05,6.660483904852299e-06,9.702528041088954e-05,1.7071404433879257e-09
1376,droplet,3m,18m,female,Bhmt,2.432652235031128,4.157462535658851e-05,1.7090244000428356e-05,0.0003429824428167194,8.527288917274995e-15
1377,droplet,3m,18m,male,Tmcc1,2.431741952896118,1.3966453479952179e-05,3.396281317691319e-05,9.800545376492664e-05,1.808493118455442e-51
1378,droplet,3m,18m,male,Rsad2,2.4287502765655518,2.2159349100547843e-05,5.3819527238374576e-05,0.00032810179982334375,1.9517292447186217e-25
1379,droplet,3m,18m,male,Il6,2.4281437397003174,8.981556311482564e-05,0.00021808510064147413,0.0013312011724337935,1.3382122665187574e-30
1380,droplet,3m,18m,male,Tinagl1,2.426608085632324,5.393599712988362e-05,0.00013088152627460659,0.0004151808680035174,7.799099327943154e-118
1381,droplet,3m,18m,male,Col4a1,2.42410945892334,8.05292947916314e-05,0.0001952118327608332,0.0005080660921521485,4.821972329430839e-191
1382,droplet,3m,18m,male,Phlda1,2.4238054752349854,0.0006114986608736217,0.00025228867889381945,0.0009157100575976074,0.0
1383,droplet,3m,18m,male,Zbtb7a,2.421082019805908,0.00011354050366207957,4.689659544965252e-05,0.00016356144624296576,0.0
1384,droplet,3m,18m,female,Folr2,2.419987916946411,1.1171103324159048e-05,2.7033936930820346e-05,0.00022511051793117076,1.3102471374399889e-09
1385,droplet,3m,18m,female,Hist1h1b,2.4176223278045654,3.828286935458891e-05,1.583492303325329e-05,0.00022800450096838176,7.357756456066113e-28
1386,droplet,3m,18m,male,Zfp651,2.415595054626465,1.3171368664188776e-05,5.452638561109779e-06,5.732149293180555e-05,2.342379859845263e-07
1387,droplet,3m,18m,male,Gstk1,2.414719820022583,2.0647661585826427e-05,8.550747224944644e-06,7.150539750000462e-05,1.0118826992863397e-20
1388,droplet,3m,18m,male,Hsd3b4,2.413738250732422,8.169419743353501e-06,1.971884375961963e-05,0.00015906912449281663,7.566083216946355e-09
1389,droplet,3m,18m,female,Slco1b2,2.4129960536956787,2.62794073933037e-05,1.0890778867178597e-05,0.00022298606927506626,4.0574981345492264e-10
1390,droplet,3m,18m,male,Edn1,2.4129436016082764,9.983563359128311e-06,2.4089777070912533e-05,0.00021439364354591817,1.143246183468544e-09
1391,droplet,3m,18m,male,Mt2,2.4129199981689453,0.0019515205640345812,0.004708862863481045,0.012067184783518314,1.3706293783001202e-230
1392,droplet,3m,18m,male,Rac2,2.4126057624816895,0.00019690142653416842,0.0004750455264002085,0.0008136819233186543,0.0
1393,droplet,3m,18m,male,Hmgn2,2.4123928546905518,0.00014569878112524748,0.0003514826821628958,0.000808310171123594,4.7241219197328954e-281
1394,droplet,3m,18m,male,Osbpl1a,2.412013530731201,2.7059206331614405e-05,1.1218512554478366e-05,8.173559763235971e-05,1.753113591781137e-35
1395,droplet,3m,18m,male,Twist2,2.4118313789367676,1.6208332453970797e-05,6.7203413891547825e-06,8.207387872971594e-05,8.706279493924304e-11
1396,droplet,3m,18m,male,Errfi1,2.411154270172119,0.0004139780066907406,0.00017169288184959441,0.0009176930179819465,1.1401091662957618e-254
1397,droplet,3m,18m,male,Zfp318,2.40987229347229,1.4248853403842077e-05,5.912699634791352e-06,6.418776320060715e-05,1.3219593970533307e-08
1398,droplet,3m,18m,male,Tnfaip8l2,2.409266233444214,1.8705464754020795e-05,4.5066448365105316e-05,0.00011365507816663012,2.4252719316920656e-76
1399,droplet,3m,18m,male,Arhgap32,2.40738844871521,1.665906165726483e-05,6.919971383467782e-06,5.311807035468519e-05,4.692285083473752e-14
1400,droplet,3m,18m,female,Ddc,2.4047834873199463,7.883783837314695e-06,1.8958795408252627e-05,8.137262921081856e-05,2.3375785523392423e-15
1401,droplet,3m,18m,male,Tmem173,2.404365062713623,1.552236790303141e-05,3.732144250534475e-05,0.00014741749328095466,2.255074575946993e-44
1402,droplet,3m,18m,male,Frmd4b,2.4043471813201904,3.761782863875851e-05,1.564575359225273e-05,0.00010999933874700218,3.840315857465628e-58
1403,droplet,3m,18m,male,Nckap1l,2.4033124446868896,9.802463864616584e-06,2.355838478251826e-05,7.056906179059297e-05,6.524584627049564e-27
1404,droplet,3m,18m,male,Zswim6,2.4030933380126953,3.563050631782971e-05,1.482693369325716e-05,9.973807755159214e-05,7.19740001004044e-56
1405,droplet,3m,18m,male,Prkar2b,2.400371551513672,5.0992048272746615e-06,1.2239988791407086e-05,4.982034079148434e-05,5.480433772222882e-06
1406,droplet,3m,18m,male,Rcn3,2.3948450088500977,0.00016775401309132576,7.004796498222277e-05,0.00033375134808011353,3.054751353633934e-267
1407,droplet,3m,18m,female,Snhg9,2.394597053527832,1.910239370772615e-05,4.574254126055166e-05,0.00010898210894083604,2.0719568553795196e-86
1408,droplet,3m,18m,male,Prr13,2.393259286880493,0.00015060632722452283,0.0003604399971663952,0.0005610082880593836,0.0
1409,droplet,3m,18m,male,Gngt2,2.3890371322631836,5.205376510275528e-05,0.00012435838289093226,0.00033563931356184185,6.091270361374397e-136
1410,droplet,3m,18m,female,Folr1,2.3884289264678955,1.6332418454112485e-05,3.9008824387565255e-05,0.00017264742928091437,5.062881895270694e-35
1411,droplet,3m,18m,male,Leprel4,2.388392925262451,6.147962994873524e-05,2.5741001081769355e-05,0.00011993905354756862,2.1925577437351736e-144
1412,droplet,3m,18m,male,Gpx7,2.3881819248199463,3.896515045198612e-05,1.631582017580513e-05,0.00011264043860137463,2.6908794800023615e-60
1413,droplet,3m,18m,male,H2-Q10,2.3880326747894287,3.41595514328219e-05,1.4304472642834298e-05,0.0002722326898947358,1.5512880660618458e-14
1414,droplet,3m,18m,male,Epha4,2.3857970237731934,1.2739288649754599e-05,5.339635663403897e-06,6.690636655548587e-05,7.456237007446052e-06
1415,droplet,3m,18m,female,Lrp2,2.3841335773468018,4.143660771660507e-05,9.879040590021759e-05,0.0004943727981299162,2.8545965248829263e-41
1416,droplet,3m,18m,male,Dsg3,2.3837320804595947,1.2264724318811204e-05,5.145176601217827e-06,4.525714393821545e-05,3.0105968741134316e-06
1417,droplet,3m,18m,male,Fam20b,2.382889747619629,2.8390375518938527e-05,1.191426235891413e-05,8.345428796019405e-05,1.371629004698284e-38
1418,droplet,3m,18m,female,Snca,2.3817496299743652,3.8017999031580985e-05,1.5962212273734622e-05,0.0003204858221579343,6.956424992859289e-12
1419,droplet,3m,18m,male,Icosl,2.3801984786987305,1.9067369066760875e-05,8.010830242710654e-06,7.996447675395757e-05,6.198636396556308e-16
1420,droplet,3m,18m,male,Csf1,2.376314878463745,1.7113670764956623e-05,4.066747351316735e-05,0.0001565632555866614,4.447279431542441e-47
1421,droplet,3m,18m,male,Hr,2.375732421875,1.543681719340384e-05,6.49770754534984e-06,5.0928945711348206e-05,2.1042287180886626e-11
1422,droplet,3m,18m,female,Keg1,2.375609874725342,2.3256563508766703e-05,5.524852895177901e-05,0.0002768032718449831,9.776955075957865e-36
1423,droplet,3m,18m,male,Plod2,2.375396728515625,2.7005664378521033e-05,1.1368906598363537e-05,9.318121738033369e-05,3.0520815479927163e-31
1424,droplet,3m,18m,male,Cdca8,2.3699281215667725,1.5076209820108488e-05,3.572953573893756e-05,0.00011452716717030853,2.6104164891161397e-47
1425,droplet,3m,18m,male,Clec7a,2.367854118347168,1.874629015219398e-05,4.4388485548552126e-05,0.00016538496129214764,1.3956493010587516e-41
1426,droplet,3m,18m,male,Hmcn1,2.3666529655456543,2.3466320271836594e-05,9.915403097693343e-06,9.997003508033231e-05,1.3216095950940695e-19
1427,droplet,3m,18m,male,Sult1a1,2.366239309310913,1.3907738320995122e-05,3.290903987362981e-05,0.00013966226833872497,2.3415639994060953e-34
1428,droplet,3m,18m,male,Zfhx4,2.3658459186553955,1.843345853558276e-05,7.791486495989375e-06,7.687322067795321e-05,8.628443847647968e-15
1429,droplet,3m,18m,male,Calml3,2.364804267883301,0.00020791807037312537,8.79218932823278e-05,0.00048932118806988,7.497919482706487e-192
1430,droplet,3m,18m,male,Tmem30b,2.3630101680755615,1.6448195310658775e-05,6.960694918234367e-06,6.08258051215671e-05,1.5499831096829492e-12
1431,droplet,3m,18m,male,Gnai1,2.3624305725097656,3.8505750126205385e-05,1.6299207345582545e-05,8.971377974376082e-05,7.3774820081428966e-68
1432,droplet,3m,18m,male,Bcl11a,2.3616409301757812,2.4039141862886027e-05,1.0178998309129383e-05,9.071557724382728e-05,2.5074131239300193e-24
1433,droplet,3m,18m,male,Cct6a,2.361370086669922,1.4133677723293658e-05,5.985370535199763e-06,4.9654918257147074e-05,6.124413917461868e-09
1434,droplet,3m,18m,female,Pon1,2.361217737197876,1.8337692381464876e-05,7.766200724290684e-06,0.00015102951147127897,6.861643115405514e-07
1435,droplet,3m,18m,male,Nufip2,2.360642194747925,8.180064469343051e-05,3.4651860914891586e-05,0.0001531732705188915,1.8185825592527487e-198
1436,droplet,3m,18m,male,Mecom,2.35990047454834,1.4461342288996093e-05,6.127945198386442e-06,6.274892075452954e-05,1.2243468956470128e-08
1437,droplet,3m,18m,male,Ikbip,2.3591196537017822,4.1295847040601075e-05,1.750476803863421e-05,0.00010754571121651679,1.1408629726333395e-69
1438,droplet,3m,18m,male,Fbln1,2.3589727878570557,0.00015251290460582823,6.4652253058739e-05,0.0004747675557155162,3.796287813849343e-107
1439,droplet,3m,18m,male,Trps1,2.3583242893218994,7.636025111423805e-05,3.237903001718223e-05,0.00014273259148467332,4.227252236936677e-185
1440,droplet,3m,18m,male,E330033B04Rik,2.3581595420837402,2.252684862469323e-05,9.552723895467352e-06,8.25433453428559e-05,1.9029100920243916e-22
1441,droplet,3m,18m,male,Twf2,2.3576552867889404,2.6965386496158317e-05,6.357509118970484e-05,0.00012310025340411812,2.7293571955299545e-142
1442,droplet,3m,18m,female,Fabp1,2.3575379848480225,0.00023639510618522763,0.00010027202370110899,0.001823411206714809,2.5053500747879095e-18
1443,droplet,3m,18m,male,Pax9,2.3549485206604004,4.8288733523804694e-05,2.050521652563475e-05,0.00012123680062359199,4.695947090959391e-84
1444,droplet,3m,18m,male,G6pdx,2.3541722297668457,2.2549949790118262e-05,5.308646723278798e-05,0.0001005588928819634,2.1318454625799116e-122
1445,droplet,3m,18m,male,Itgal,2.353816032409668,1.6049310943344608e-05,3.777712845476344e-05,0.00012996478471904993,3.0001227336719723e-43
1446,droplet,3m,18m,male,Hist1h4i,2.3535258769989014,6.809671049268218e-06,1.6026739103836007e-05,5.9470134146977216e-05,1.180169024179866e-11
1447,droplet,3m,18m,male,Ces1f,2.3534045219421387,3.345538425492123e-05,1.4215738701750524e-05,0.00018098836881108582,3.2299018281406527e-22
1448,droplet,3m,18m,male,Cgnl1,2.352841377258301,2.6258783691446297e-05,1.1160455869685393e-05,0.0001011309796012938,1.5112973290260852e-25
1449,droplet,3m,18m,female,Cyp2c69,2.3505842685699463,4.973755494575016e-05,2.1159654352231883e-05,0.0003976031148340553,3.6179448061634884e-14
1450,droplet,3m,18m,male,Adck3,2.350288152694702,1.7366179235978052e-05,7.388956873910502e-06,7.259465201059356e-05,6.075641626332266e-13
1451,droplet,3m,18m,male,Mll5,2.3488335609436035,0.0001527986314613372,6.505298370029777e-05,0.00022885807265993208,0.0
1452,droplet,3m,18m,male,Slc27a3,2.3469715118408203,1.2724885891657323e-05,5.421831247076625e-06,5.847544889547862e-05,3.866739201731532e-06
1453,droplet,3m,18m,male,Incenp,2.34576678276062,6.755856247764314e-06,1.584766505402513e-05,5.823999163112603e-05,2.2792215298290456e-11
1454,droplet,3m,18m,male,Arid5b,2.345740556716919,9.914629481500015e-05,4.2266521631972864e-05,0.0001788453955668956,1.9590228449663245e-224
1455,droplet,3m,18m,female,Alas2,2.3455207347869873,7.520370854763314e-05,3.206269320799038e-05,0.0006109887617640197,3.570693107886277e-14
1456,droplet,3m,18m,male,Mgll,2.3449437618255615,4.120550147490576e-05,9.662457887316123e-05,0.00039928374462760985,1.1607635711796292e-69
1457,droplet,3m,18m,male,Dapl1,2.3442344665527344,0.00022798233840148896,9.72523630480282e-05,0.000801202782895416,3.63403752504484e-86
1458,droplet,3m,18m,male,Gpt,2.3425583839416504,1.8959926819661632e-05,8.093682481558062e-06,6.07599868089892e-05,1.3691161138372624e-17
1459,droplet,3m,18m,male,Cpne2,2.341020345687866,1.0486637620488182e-05,2.4549433874199167e-05,7.067717524478212e-05,4.6169308984292675e-29
1460,droplet,3m,18m,male,Tyms,2.3391919136047363,1.143417557614157e-05,2.6746733055915684e-05,8.982201688922942e-05,3.4412296889423175e-31
1461,droplet,3m,18m,male,Tcf4,2.3380444049835205,0.0001855558657553047,7.936370820971206e-05,0.0003275688795838505,0.0
1462,droplet,3m,18m,male,Apoc2,2.3369665145874023,1.7632157323532738e-05,4.120576340937987e-05,0.00018654775340110064,1.606387951676055e-31
1463,droplet,3m,18m,male,Tacc3,2.3364553451538086,6.441923233069247e-06,1.5051267837407067e-05,5.618987779598683e-05,5.999622255280447e-10
1464,droplet,3m,18m,male,Nfic,2.3361141681671143,9.207561379298568e-05,3.9414004277205095e-05,0.00017181674775201827,7.24259481629248e-215
1465,droplet,3m,18m,male,Plxdc2,2.3360207080841064,0.00010369515075581148,4.43896533397492e-05,0.00022616794740315527,1.3393380977718144e-185
1466,droplet,3m,18m,female,Serpina1a,2.3349783420562744,0.0001488178240833804,6.373413634719327e-05,0.0010055024176836014,6.601233817049572e-23
1467,droplet,3m,18m,male,Npr1,2.3342666625976562,9.872755072137807e-06,2.304564623045735e-05,8.708818495506421e-05,5.66300409832049e-22
1468,droplet,3m,18m,male,Robo4,2.3304500579833984,6.874509836052312e-06,1.6020703696995042e-05,8.326704846695065e-05,5.559479600043097e-09
1469,droplet,3m,18m,male,Ndst1,2.328106641769409,2.2051068299333565e-05,9.471673365624156e-06,7.346772326854989e-05,2.27799742968132e-22
1470,droplet,3m,18m,male,Cd3e,2.327331781387329,1.5956236893543974e-05,3.7135461752768606e-05,0.0002026973379543051,8.332133571441813e-25
1471,droplet,3m,18m,male,Adh1,2.3264639377593994,8.288629760500044e-05,3.5627588658826426e-05,0.00024230743292719126,3.548121714633268e-108
1472,droplet,3m,18m,male,Antxr1,2.325624704360962,5.53756435692776e-05,2.3811080609448254e-05,0.00013000254693906754,4.177056815496344e-102
1473,droplet,3m,18m,male,Il15ra,2.3238301277160645,5.733446414524224e-06,1.3323558050615247e-05,5.4663698392687365e-05,4.4592352342353525e-07
1474,droplet,3m,18m,female,Slc5a12,2.323387861251831,1.4574130545952357e-05,3.386136086191982e-05,0.00020692545513156801,6.778200974638192e-18
1475,droplet,3m,18m,male,Lrrc17,2.322148084640503,1.5115245332708582e-05,6.509164450108074e-06,7.377407746389508e-05,9.508794098331562e-09
1476,droplet,3m,18m,male,Myh14,2.3221075534820557,2.056527773675043e-05,8.85629742697347e-06,6.614888116018847e-05,1.0129230957631296e-19
1477,droplet,3m,18m,male,Mdk,2.3217382431030273,3.928440492018126e-05,1.6920253983698785e-05,0.00013858528109267354,5.795709145679155e-45
1478,droplet,3m,18m,female,Gipc2,2.321197509765625,8.894836355466396e-06,2.06466738745803e-05,8.80348015925847e-05,8.566993472816617e-17
1479,droplet,3m,18m,male,Tcf7l2,2.3211047649383545,4.506146069616079e-05,1.9413797417655587e-05,0.0001077342385542579,1.5601812731776194e-77
1480,droplet,3m,18m,male,Lck,2.3199496269226074,2.716563903959468e-05,6.302291876636446e-05,0.00033501259167678654,2.8956814980123204e-37
1481,droplet,3m,18m,male,Fchsd2,2.3198914527893066,1.8612032363307662e-05,8.02280192147009e-06,7.224293221952394e-05,6.423942846763511e-15
1482,droplet,3m,18m,male,Ralgapa2,2.3198728561401367,1.733615863486193e-05,7.472890956705669e-06,6.795745139243081e-05,5.557946940550794e-13
1483,droplet,3m,18m,female,Lepr,2.3198490142822266,7.445373285008827e-06,1.7272144759772345e-05,0.00011030409950762987,1.636183103116356e-08
1484,droplet,3m,18m,male,Cdc20,2.3194663524627686,1.9534014427335933e-05,4.530849400907755e-05,0.0001772344985511154,7.78947529690613e-45
1485,droplet,3m,18m,male,Dok3,2.319319486618042,1.9061379134655e-05,4.4209431507624686e-05,0.00010789578664116561,8.787863935552423e-69
1486,droplet,3m,18m,female,Mapt,2.3153367042541504,6.548984401888447e-06,1.5163105672399979e-05,7.014085713308305e-05,8.742332970459074e-09
