,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1402,droplet,3m,24m,male,Kidney,nan,Itgav,12.103711128234863,8.651011739857495e-05,7.147403266571928e-06,0.0001661486312514171,2.5774945513100856e-53
1403,droplet,3m,24m,male,Bladder,nan,Col3a1,12.096782684326172,0.0034304321743547916,0.00028358219424262643,0.00409746216610074,2.0721698823087846e-236
1404,droplet,3m,24m,male,Kidney,nan,Tef,12.092720985412598,5.7865279813995585e-05,4.785132205142872e-06,0.00011611447553150356,4.1935007141805674e-46
1405,droplet,3m,24m,male,Kidney,nan,Ly6c2,12.087122917175293,2.909736940637231e-05,0.00035170349292457104,0.0010914101731032133,4.873282114295309e-84
1406,droplet,3m,24m,male,Kidney,nan,Satb1,12.076422691345215,5.7985494095191825e-06,7.002574420766905e-05,0.00015790812904015183,1.6751719054616353e-125
1407,droplet,3m,24m,male,Kidney,nan,Nnt,12.072049140930176,6.597557512577623e-05,5.4651504797220696e-06,0.0001372591796098277,5.302672512230854e-44
1408,droplet,3m,24m,male,Kidney,nan,Ltb4r1,12.071263313293457,1.82621795374871e-06,2.204477095801849e-05,9.52439004322514e-05,3.351939749485977e-27
1409,droplet,3m,24m,male,Kidney,nan,Asph,12.068170547485352,4.4333974074106663e-05,3.67362758879608e-06,9.976646833820269e-05,6.409203087542079e-35
1410,droplet,3m,24m,male,Spleen,nan,C1qc,12.047806739807129,1.2182191312604118e-05,0.00014676869614049792,0.000863532186485827,2.234133470777231e-17
1411,droplet,3m,24m,male,Kidney,nan,1190007F08Rik,12.030247688293457,0.00012384256115183234,1.0294264029653277e-05,0.00020018609939143062,4.679594002303185e-77
1412,droplet,3m,24m,male,Kidney,nan,Galnt6,12.006071090698242,1.2215144806759781e-06,1.4665602066088468e-05,6.0985137679381296e-05,1.5706108407808744e-17
1413,droplet,3m,24m,male,Kidney,nan,Clec4n,11.992019653320312,1.549694729874318e-06,1.858398172771558e-05,0.00016667488671373576,1.143895698948606e-06
1414,droplet,3m,24m,male,Kidney,nan,Cd28,11.98437213897705,3.4900563150586095e-06,4.182614429737441e-05,0.0001546611892990768,8.089099021487183e-42
1415,droplet,3m,24m,male,Kidney,nan,Ptk2,11.976008415222168,2.7321057132212445e-05,2.281314891661168e-06,8.178400457836688e-05,3.8595559583077785e-17
1416,droplet,3m,24m,male,Kidney,nan,Slamf1,11.97451400756836,9.533967499919527e-07,1.1416474990255665e-05,5.706700176233426e-05,2.3734857036245477e-08
1417,droplet,3m,24m,male,Kidney,nan,Card11,11.97297477722168,2.411927880530129e-06,2.8877962904516608e-05,8.925146539695561e-05,2.8035515940200895e-48
1418,droplet,3m,24m,male,Kidney,nan,Trim59,11.936179161071777,3.192214990122011e-06,3.810286216321401e-05,0.0001123462279792875,9.419286420578852e-68
1419,droplet,3m,24m,male,Kidney,nan,Gstm5,11.933026313781738,0.00013753186794929206,1.1525312402227428e-05,0.0002309854608029127,8.064548579579671e-72
1420,droplet,3m,24m,male,Kidney,nan,Ptgs1,11.913919448852539,5.2805848099524155e-05,4.43228100266424e-06,0.0001450833078706637,7.717196229215369e-24
1421,droplet,3m,24m,male,Kidney,nan,Phlda1,11.899884223937988,8.003885886864737e-05,6.7260189098306e-06,0.00025001552421599627,1.3993642496531442e-18
1422,droplet,3m,24m,male,Kidney,nan,Nkg7,11.897932052612305,2.025882167799864e-05,0.00024103809846565127,0.0008629400399513543,2.4318282597835384e-50
1423,droplet,3m,24m,male,Kidney,nan,Fahd1,11.896075248718262,0.0001246952888322994,1.0482051948201843e-05,0.0001846878440119326,4.1819008366193255e-92
1424,droplet,3m,24m,male,Kidney,nan,Apbb1,11.889543533325195,1.993640216824133e-05,1.6768002524258918e-06,6.506677163997665e-05,2.7073246732177712e-12
1425,droplet,3m,24m,male,Kidney,nan,Cdc42ep4,11.882396697998047,3.7738660466857255e-05,3.176013251504628e-06,0.00012694642646238208,1.6238337782598916e-14
1426,droplet,3m,24m,male,Kidney,nan,Pmepa1,11.87292194366455,5.2483464969554916e-05,4.420433015184244e-06,0.00012479242286644876,3.041480548385405e-32
1427,droplet,3m,24m,male,Kidney,nan,Sostdc1,11.871380805969238,0.00024986916105262935,2.104802661051508e-05,0.0005606132908724248,4.959826662540663e-38
1428,droplet,3m,24m,male,Kidney,nan,Slc2a4,11.85035228729248,3.098106026300229e-05,2.614356844787835e-06,0.00010046194074675441,5.9498316560774684e-15
1429,droplet,3m,24m,male,Kidney,nan,Hist1h2ae,11.84099006652832,3.459071876932285e-06,4.095884651178494e-05,0.0002138531708624214,4.614119664920268e-24
1430,droplet,3m,24m,male,Kidney,nan,Mras,11.838379859924316,1.512134349468397e-05,1.2773142543665017e-06,5.342396252672188e-05,9.296828447733632e-09
1431,droplet,3m,24m,male,Kidney,nan,Aldh7a1,11.835062980651855,0.00011536769306985661,9.74795693764463e-06,0.00018866948084905744,3.270438913705626e-75
1432,droplet,3m,24m,male,Kidney,nan,Tnfrsf12a,11.820915222167969,3.4223765396745875e-05,2.895186526075122e-06,0.00010544650285737589,3.105630976708232e-17
1433,droplet,3m,24m,male,Kidney,nan,Lrmp,11.820748329162598,6.502558790089097e-06,7.686512253712863e-05,0.0001541872916277498,1.8631199913080657e-161
1434,droplet,3m,24m,male,Kidney,nan,Hcst,11.795357704162598,1.8578482922748663e-05,0.00021913986711297184,0.0004049504641443491,2.0058920127873406e-180
1435,droplet,3m,24m,male,Kidney,nan,Tmem8,11.779192924499512,7.129648292902857e-05,6.0527468122018036e-06,0.00013735178799834102,1.7965158998744738e-51
1436,droplet,3m,24m,male,Kidney,nan,Bphl,11.775395393371582,0.00016621811664663255,1.411571338394424e-05,0.00024028487678151578,1.1216188960139207e-98
1437,droplet,3m,24m,male,Kidney,nan,1190002H23Rik,11.755668640136719,0.00048369838623329997,4.114596958970651e-05,0.0014872178435325623,9.189006404188292e-20
1438,droplet,3m,24m,male,Kidney,nan,1300001I01Rik,11.742575645446777,8.784533565631136e-05,7.480924523406429e-06,0.0001539078075438738,6.716266826307398e-64
1439,droplet,3m,24m,male,Kidney,nan,Sbf2,11.718751907348633,2.6301751859136857e-05,2.244414872620837e-06,8.151063229888678e-05,1.1373674817799213e-15
1440,droplet,3m,24m,male,Kidney,nan,Cd52,11.71807861328125,0.00026230572257190943,0.003073719097301364,0.002015437465161085,0.0
1441,droplet,3m,24m,male,Kidney,nan,Tnfsf12,11.705199241638184,3.0066636099945754e-05,2.5686556455184473e-06,8.493596396874636e-05,8.819845682628508e-20
1442,droplet,3m,24m,male,Kidney,nan,Aco1,11.676568984985352,9.792747732717544e-05,8.386664376303088e-06,0.00015749437443446368,2.2304231199360772e-76
1443,droplet,3m,24m,male,Kidney,nan,Nqo1,11.672463417053223,2.6220455765724182e-05,2.246350504719885e-06,7.962455129018053e-05,2.5840328379398197e-16
1444,droplet,3m,24m,male,Kidney,nan,Tox,11.65893840789795,1.5498753782594576e-06,1.806991349440068e-05,0.00010304703027941287,1.912714811798318e-15
1445,droplet,3m,24m,male,Kidney,nan,Epb4.1l3,11.627471923828125,2.1174377252464183e-05,1.8210636199000874e-06,7.254989759530872e-05,1.5939666298131867e-11
1446,droplet,3m,24m,male,Kidney,nan,Hsd3b7,11.614849090576172,2.560490247560665e-05,2.2044962406653212e-06,7.582030957564712e-05,5.171955334525281e-17
1447,droplet,3m,24m,male,Kidney,nan,Gtf2ird1,11.602422714233398,1.6068868717411533e-05,1.3849570450474857e-06,6.33911113254726e-05,2.8308768535311146e-07
1448,droplet,3m,24m,male,Kidney,nan,Mageh1,11.588850021362305,2.990925895574037e-05,2.580864247647696e-06,8.332653669640422e-05,2.864054262246715e-20
1449,droplet,3m,24m,male,Kidney,nan,Itk,11.584592819213867,1.0986602774210041e-06,1.2727543435175903e-05,5.996645995764993e-05,4.167851635628673e-12
1450,droplet,3m,24m,male,Kidney,nan,Osgin1,11.564802169799805,4.332159733166918e-05,3.745985850400757e-06,0.00010850147373275831,1.0160429794332655e-27
1451,droplet,3m,24m,male,Kidney,nan,Rab4a,11.564600944519043,2.654035051818937e-05,2.2949636786506744e-06,7.481287320842966e-05,5.417178480502096e-19
1452,droplet,3m,24m,male,Kidney,nan,Kidins220,11.548736572265625,0.0001344723132206127,1.1643897778412793e-05,0.00019579801301006228,1.590490568393587e-95
1453,droplet,3m,24m,male,Kidney,nan,Crocc,11.523778915405273,1.538537435408216e-05,1.3350969538805657e-06,5.5459386203438044e-05,2.0816179256322367e-08
1454,droplet,3m,24m,male,Kidney,nan,Espn,11.513103485107422,1.542973222967703e-05,1.340187736786902e-06,5.7369121350347996e-05,6.027542708464346e-08
1455,droplet,3m,24m,male,Kidney,nan,Cdkn3,11.512901306152344,1.2893494840682251e-06,1.484416497987695e-05,7.5741350883618e-05,1.804890610076881e-14
1456,droplet,3m,24m,male,Kidney,nan,Gamt,11.50705337524414,2.819498877215665e-05,2.4502344331267523e-06,7.743173046037555e-05,2.2787287834577023e-20
1457,droplet,3m,24m,male,Kidney,nan,Agap1,11.50537395477295,3.2589614420430735e-05,2.8325548555585556e-06,7.982247188920155e-05,8.612243897283965e-27
1458,droplet,3m,24m,male,Kidney,nan,Ece1,11.481335639953613,7.288055348908529e-05,6.347740963974502e-06,0.00016465097723994404,3.6066012391333695e-37
1459,droplet,3m,24m,male,Kidney,nan,Ermp1,11.450538635253906,6.323580601019785e-05,5.522517312783748e-06,0.00017398638010490686,3.9634632271786044e-24
1460,droplet,3m,24m,male,Kidney,nan,AB124611,11.441483497619629,1.3458257853926625e-05,0.00015398244431708008,0.00021839560940861702,0.0
1461,droplet,3m,24m,male,Kidney,nan,Dock2,11.42935848236084,3.8772745938331354e-06,4.4314772821962833e-05,0.0001063415766111575,3.126998590488828e-94
1462,droplet,3m,24m,male,Kidney,nan,Upp1,11.417108535766602,5.000876262784004e-05,4.380159225547686e-06,0.00014131654461380094,5.156716341885148e-22
1463,droplet,3m,24m,male,Kidney,nan,Hes1,11.393388748168945,0.00023507108562625945,2.0632234736694954e-05,0.0004996717907488346,1.8053358254103858e-44
1464,droplet,3m,24m,male,Kidney,nan,Prkcb,11.387484550476074,1.9405146304052323e-05,0.00022097582404967397,0.0002872193290386349,0.0
1465,droplet,3m,24m,male,Kidney,nan,Esco2,11.383650779724121,9.461021477363829e-07,1.0770108019642066e-05,6.384032167261466e-05,1.4574665911304387e-07
1466,droplet,3m,24m,male,Kidney,nan,Cisd1,11.380702018737793,0.0004703336744569242,4.132729736738838e-05,0.0004242445284035057,7.107811508695928e-261
1467,droplet,3m,24m,male,Kidney,nan,Spry2,11.36137866973877,2.3584876544191502e-05,2.075880729535129e-06,8.458093361696228e-05,9.548860416064515e-11
1468,droplet,3m,24m,male,Kidney,nan,Id3,11.335895538330078,0.0004735857655759901,4.177753362455405e-05,0.0009437696426175535,3.550081342394968e-51
1469,droplet,3m,24m,male,Kidney,nan,Fam111a,11.326675415039062,9.34513627726119e-06,0.00010584933625068516,0.00017698448209557682,4.083220540060308e-239
1470,droplet,3m,24m,male,Kidney,nan,Pxmp2,11.31598949432373,3.877572817145847e-05,3.4266306556673953e-06,9.732913895277306e-05,6.522155865670289e-27
1471,droplet,3m,24m,male,Spleen,nan,Cxcr2,11.303491592407227,1.4994898265285883e-06,1.694948150543496e-05,0.00011639933654805645,3.4376143096700814e-08
1472,droplet,3m,24m,male,Kidney,nan,Bag3,11.286842346191406,4.07939005526714e-05,3.6142871522315545e-06,0.00010055688471766189,3.5578235228327784e-28
1473,droplet,3m,24m,male,Spleen,nan,Gp49a,11.276236534118652,1.088463022824726e-06,1.2273778338567354e-05,6.132727867225185e-05,5.443899629461007e-10
1474,droplet,3m,24m,male,Kidney,nan,Osm,11.256265640258789,9.16297608455352e-07,1.0314101018593647e-05,6.41994338366203e-05,9.915168453812906e-07
1475,droplet,3m,24m,male,Kidney,nan,Srpk3,11.250775337219238,3.250023837608751e-06,3.656529952422716e-05,0.00010524265235289931,1.763865660978554e-58
1476,droplet,3m,24m,male,Tongue,nan,Casp4,11.236373901367188,1.340449898634688e-06,1.5061807971505914e-05,4.4379590690368786e-05,2.477783086304988e-25
1477,droplet,3m,24m,male,Tongue,nan,Slfn2,11.224361419677734,8.202359254028124e-07,9.206635695591103e-06,4.5575128751806915e-05,5.93650897174172e-07
1478,droplet,3m,24m,male,Kidney,nan,Slc7a7,11.223780632019043,0.00011497971718199551,1.0244293662253767e-05,0.00025647811708040535,2.5962983528991596e-39
1479,droplet,3m,24m,male,Kidney,nan,Pcyox1,11.218313217163086,6.738770753145218e-05,6.006936473568203e-06,0.00013335156836546957,5.3548603807396946e-48
1480,droplet,3m,24m,male,Kidney,nan,Hdac11,11.207210540771484,2.48615542659536e-05,2.2183526198205072e-06,7.347677455982193e-05,1.413028875208627e-16
1481,droplet,3m,24m,male,Kidney,nan,Gnb5,11.199618339538574,1.4231275599740911e-05,1.2706918823823798e-06,5.721465640817769e-05,3.2181584792598238e-06
1482,droplet,3m,24m,male,Kidney,nan,Mettl7a1,11.193076133728027,0.0001748575159581378,1.56219339260133e-05,0.00025016788276843727,2.1964474398480685e-99
1483,droplet,3m,24m,male,Tongue,nan,Bcl2a1b,11.166196823120117,2.7466592200653395e-06,3.066974750254303e-05,0.00028484821086749434,6.748771553652297e-06
1484,droplet,3m,24m,male,Kidney,nan,Suclg2,11.163393020629883,0.00027893882361240685,2.498691901564598e-05,0.0003206206893082708,1.0087460627233775e-157
1485,droplet,3m,24m,male,Kidney,nan,Tob1,11.1586275100708,0.00018492157687433064,1.657207030802965e-05,0.00026668456848710775,2.171461724596749e-98
1486,droplet,3m,24m,male,Kidney,nan,Upb1,11.122018814086914,5.1879105740226805e-05,4.6645395741506945e-06,0.0001237669785041362,3.3960372346441647e-31
1487,droplet,3m,24m,male,Kidney,nan,Ltbr,11.1045560836792,5.671977123711258e-05,5.107791821501451e-06,0.00011351752618793398,1.3053525237094691e-45
1488,droplet,3m,24m,male,Kidney,nan,Pglyrp2,11.10130500793457,1.2760943945977488e-06,1.41663249451085e-05,6.560835026903078e-05,5.791658846521738e-14
1489,droplet,3m,24m,male,Kidney,nan,A630001G21Rik,11.085538864135742,3.481208068478736e-06,3.859107891912572e-05,0.00010073023440781981,1.6178281541079244e-74
1490,droplet,3m,24m,male,Kidney,nan,L2hgdh,11.084450721740723,3.0163140763761476e-05,2.721211103562382e-06,8.42110748635605e-05,4.7403812268236306e-20
1491,droplet,3m,24m,male,Kidney,nan,Cd93,11.077597618103027,6.12310686847195e-05,5.527467237698147e-06,0.00019609657465480268,6.052974614902359e-17
1492,droplet,3m,24m,male,Kidney,nan,Cd55,11.072607040405273,9.392727406520862e-06,0.00010400199244031683,0.00022485654335469007,3.1288542739063174e-135
1493,droplet,3m,24m,male,Kidney,nan,Batf,11.06799602508545,3.682839860630338e-06,4.076166806044057e-05,0.00013788975775241852,3.3327984776363536e-56
1494,droplet,3m,24m,male,Kidney,nan,Coro1a,11.042767524719238,0.00013554844190366566,0.0014968299074098468,0.0009792543714866042,0.0
1495,droplet,3m,24m,male,Kidney,nan,Stard10,11.034849166870117,0.0002570023061707616,2.3290058379643597e-05,0.0003564916260074824,1.9175278809555282e-107
1496,droplet,3m,24m,male,Kidney,nan,Rab3ip,11.024652481079102,0.00016136110934894532,1.4636389096267521e-05,0.00020299883908592165,8.422358763435572e-128
1497,droplet,3m,24m,male,Kidney,nan,Cnnm2,11.01790714263916,2.5273948267567903e-05,2.293896386618144e-06,8.726272790227085e-05,4.352361733150863e-12
1498,droplet,3m,24m,male,Kidney,nan,Pstpip1,11.003867149353027,4.842754151468398e-06,5.3289033530745655e-05,0.00011369181447662413,1.6503648109094295e-119
1499,droplet,3m,24m,male,Kidney,nan,Slc35e4,11.002657890319824,2.1966932763461955e-05,1.996510491153458e-06,7.227410969790071e-05,1.4871044572139535e-12
1500,droplet,3m,24m,male,Spleen,nan,C130026I21Rik,10.975403785705566,5.623815923172515e-06,6.172365829115734e-05,0.0001975705090444535,2.2535111973556556e-58
1501,droplet,3m,24m,male,Kidney,nan,Gadd45g,10.961235046386719,0.0002720987831708044,2.482373201928567e-05,0.00047886493848636746,1.4434990376536006e-65
1502,droplet,3m,24m,male,Kidney,nan,Scrn2,10.955217361450195,8.329394040629268e-05,7.603128779010149e-06,0.0001600100949872285,6.03767691040115e-52
1503,droplet,3m,24m,male,Spleen,nan,Mgll,10.95465087890625,9.425780831406882e-07,1.0325625225959811e-05,6.075559213059023e-05,3.7705425225764034e-06
1504,droplet,3m,24m,male,Kidney,nan,Anpep,10.930871963500977,3.0588947993237525e-05,2.7983987820334733e-06,8.471818000543863e-05,2.886219168659743e-20
1505,droplet,3m,24m,male,Kidney,nan,Hspa1a,10.90342903137207,0.000277479033684358,2.544878407206852e-05,0.0007684047450311482,1.5864291819016643e-24
1506,droplet,3m,24m,male,Kidney,nan,Gimap3,10.874577522277832,1.616783811186906e-05,0.00017581842257641256,0.000301289459457621,1.705039642274678e-199
1507,droplet,3m,24m,male,Kidney,nan,Map1lc3a,10.871391296386719,0.0002232072438346222,2.0531615518848412e-05,0.0002495756489224732,7.558309419290231e-164
1508,droplet,3m,24m,male,Kidney,nan,Palm,10.844745635986328,6.121787737356499e-05,5.6449334806529805e-06,0.00013980625953990966,2.800389297308177e-35
1509,droplet,3m,24m,male,Kidney,nan,Serf1,10.836812019348145,4.0882823668653145e-05,3.7725867514382116e-06,9.578679600963369e-05,5.279058542443382e-31
1510,droplet,3m,24m,male,Kidney,nan,Arl5c,10.82693862915039,4.538245775620453e-06,4.913532029604539e-05,0.00013032410060986876,1.617112086054896e-75
1511,droplet,3m,24m,male,Kidney,nan,Il18r1,10.820905685424805,1.0693364629332791e-06,1.1571200047910679e-05,6.433538510464132e-05,4.043611704284662e-09
1512,droplet,3m,24m,male,Kidney,nan,Bckdhb,10.811136245727539,5.4384861869039014e-05,5.030447482567979e-06,0.00013638938253279775,1.6691009270483173e-28
1513,droplet,3m,24m,male,Kidney,nan,Myo1g,10.805395126342773,6.020338332746178e-06,6.505214696517214e-05,0.00015004728629719466,1.8095846960180701e-118
1514,droplet,3m,24m,male,Kidney,nan,Arsb,10.803248405456543,0.00010011153062805533,9.26679786061868e-06,0.0001691248471615836,2.5152648436996855e-68
1515,droplet,3m,24m,male,Kidney,nan,Tgm2,10.785406112670898,0.00010655524965841323,9.879576282401104e-06,0.00020042584219481796,6.645613630174813e-55
1516,droplet,3m,24m,male,Kidney,nan,Fcho1,10.771780014038086,2.8845749966421863e-06,3.10720170091372e-05,8.919487299863249e-05,2.0289821471788396e-54
1517,droplet,3m,24m,male,Kidney,nan,Fndc3b,10.757284164428711,3.7584824895020574e-05,3.4938943827000912e-06,9.545846114633605e-05,9.711357407824482e-26
1518,droplet,3m,24m,male,Kidney,nan,Manba,10.731476783752441,4.092037124792114e-05,3.813115654338617e-06,9.641888027545065e-05,2.1170494659960866e-30
1519,droplet,3m,24m,male,Kidney,nan,Hist1h2bc,10.680935859680176,0.00039219699101522565,3.671934609883465e-05,0.00046481157187372446,6.81675327490571e-147
1520,droplet,3m,24m,male,Kidney,nan,Pgpep1,10.668848037719727,9.981392940972e-05,9.35564185056137e-06,0.00015742801770102233,7.616310032047772e-78
1521,droplet,3m,24m,male,Kidney,nan,Tmbim1,10.664400100708008,3.431594814173877e-05,3.217802941435366e-06,0.00010018706234404817,7.046719979171698e-19
1522,droplet,3m,24m,male,Kidney,nan,Pcbp3,10.657471656799316,1.8748241927823983e-05,1.7591630694369087e-06,6.455166294472292e-05,2.0611701561493558e-10
1523,droplet,3m,24m,male,Kidney,nan,Lat,10.643430709838867,8.62913566379575e-06,9.184361988445744e-05,0.0002589740906842053,4.309055894052386e-71
1524,droplet,3m,24m,male,Kidney,nan,Pik3cg,10.59085464477539,1.8494677078706445e-06,1.9587454517022707e-05,6.941419269423932e-05,8.55713419646996e-29
1525,droplet,3m,24m,male,Bladder,nan,Srpx2,10.588862419128418,2.212905019405298e-05,2.089841245833668e-06,6.916722486494109e-05,9.192142951746617e-21
1526,droplet,3m,24m,male,Kidney,nan,Pde4dip,10.587818145751953,6.366711022565141e-05,6.013241090840893e-06,0.00012819755647797137,2.903755995008641e-45
1527,droplet,3m,24m,male,Kidney,nan,Ext1,10.583575248718262,3.013893001480028e-05,2.847706809916417e-06,7.986927084857598e-05,6.207381243792712e-22
1528,droplet,3m,24m,male,Kidney,nan,Cd3e,10.551136016845703,9.399203918292187e-06,9.917228453559801e-05,0.0002865903079509735,1.0715209763830629e-63
